question_id,question_text,answer_text,is_correct
263,"Ce reprezintă alegerile?","modalitate de exercitare a suveranității de către cetățeni",1
263,"Ce reprezintă alegerile?","alegerile sunt întâlniri organizate de autoritățile locale pentru a decide care vor fi noile reguli de urbanism sau proiectele de infrastructură, fără a implica opinia cetățenilor",0
263,"Ce reprezintă alegerile?","activități de divertisment organizate pentru a decide cine va conduce o echipă sportivă sau cine va câștiga un concurs de talente, fără nicio legătură cu guvernarea sau politica",0
264,"Care dintre următoarele principii nu se referă la organizarea și desfășurarea alegerilor?","obligativitatea alegerilor",0
264,"Care dintre următoarele principii nu se referă la organizarea și desfășurarea alegerilor?","dependența organelor electorale de Parlament",1
264,"Care dintre următoarele principii nu se referă la organizarea și desfășurarea alegerilor?","periodicitatea alegerilor",0
265,"Care sunt trăsăturile votului?",universalitatea,1
265,"Care sunt trăsăturile votului?","censul de proveniență socială",0
265,"Care sunt trăsăturile votului?","censul de sex",0
266,"Care sunt condițiile admisibilității exercitării dreptului de vot înaintate față de persoană?","cetățenia Republicii Moldova",1
266,"Care sunt condițiile admisibilității exercitării dreptului de vot înaintate față de persoană?","censul de sex",0
266,"Care sunt condițiile admisibilității exercitării dreptului de vot înaintate față de persoană?","lipsa cetățeniilor altor state",0
267,"Care dintre următoarele etape nu caracterizează procesul de organizare și desfășurare a alegerilor?","fixarea alegerilor",0
267,"Care dintre următoarele etape nu caracterizează procesul de organizare și desfășurare a alegerilor?","formarea comisiilor electorale;",0
267,"Care dintre următoarele etape nu caracterizează procesul de organizare și desfășurare a alegerilor?","întocmirea listelor electorale;",0
267,"Care dintre următoarele etape nu caracterizează procesul de organizare și desfășurare a alegerilor?","formarea circumscripțiilor electorale;",0
267,"Care dintre următoarele etape nu caracterizează procesul de organizare și desfășurare a alegerilor?","filmarea procesului de exercitare a votului de către cetățeni",1
267,"Care dintre următoarele etape nu caracterizează procesul de organizare și desfășurare a alegerilor?","stabilirea rezultatelor alegerilor;",0
268,"Ce reprezintă Comisia Electorală Centrală?","organizație non-guvernamentală care asigură finanțarea campaniilor electorale",0
268,"Ce reprezintă Comisia Electorală Centrală?","instituție publică permanentă fondată în vederea realizării politicii electorale, pentru buna organizare și desfășurare a alegerilor în Republica Moldova",1
268,"Ce reprezintă Comisia Electorală Centrală?","persoană juridică de drept public ce veghează asupra constatării, înregistrării și anchetării infracțiunilor din domeniul electoral",0
269,"Ce este agitația electorală?","procesul prin care autoritățile locale organizează dezbateri publice pentru a rezolva conflictele legale dintre cetățeni înainte de alegeri, fără a implica partidele politice",0
269,"Ce este agitația electorală?","acțiuni de pregătire și difuzare a informației care au drept scop de a-i determina pe alegători să voteze pentru unii sau pentru alți concurenți electorali",1
269,"Ce este agitația electorală?","practică prin care cetățenii sunt obligați să participe la diferite evenimente sau activități impuse de guvern, pentru a arăta susținerea față de un anumit candidat sau partid",0
270,"Ce reprezintă referendumul?","procedură democratică prin intermediul căreia alegătorii sau poporul își manifestă voința referitor la o problemă",1
270,"Ce reprezintă referendumul?","tip de vot organizat exclusiv pentru a alege președintele unei țări, fără a implica alte tipuri de decizii legale sau politice",0
270,"Ce reprezintă referendumul?","alegere organizată pentru desemnarea liderilor locali sau a membrilor unui partid politic, fără a implica decizii legate de politici naționale sau constituționale",0
271,"Cui poate aparține inițiativa de a organiza un referendum?","Parlamentul, Șeful statului, autoritățile publice locale la nivel local",1
271,"Cui poate aparține inițiativa de a organiza un referendum?","Parlamentului și Guvernului",0
271,"Cui poate aparține inițiativa de a organiza un referendum?","Șefului statului",0
272,"Ce este Parlamentul?","instituție politico-juridică formată din una sau mai multe camere (adunări), fiecare din acestea fiind compusă dintr-un număr de membrii (deputați, senatori) care dispun de putere de legiferare și decizie",1
272,"Ce este Parlamentul?","autoritatea judecătorească supremă a Republicii Moldova",0
272,"Ce este Parlamentul?","instituție publică ce exercită puterea executivă în Republica Moldova",0
273,"Cum se formează Parlamentul Republicii Moldova?","prin desemnarea deputaților în urma dezbaterilor parlamentare",0
273,"Cum se formează Parlamentul Republicii Moldova?","prin intermediul alegerilor competitive",1
273,"Cum se formează Parlamentul Republicii Moldova?","prin numirea deputaților în funcție de către Șeful statului",0
274,"Care sunt funcțiile Parlamentului?","funcția legislativă sau de edictare a legilor",1
274,"Care sunt funcțiile Parlamentului?","funcția de administrare",0
274,"Care sunt funcțiile Parlamentului?","funcția de reprezentant și garant",0
275,"Care este organizarea internă a Parlamentului Republicii Moldova?","Președintele Parlamentului, Vicepreședinții Parlamentului, comisiile parlamentare, fracțiunile parlamentare",0
275,"Care este organizarea internă a Parlamentului Republicii Moldova?","Biroul permanent al Parlamentului, Președintele Parlamentului, Vicepreședinții Parlamentului, comisiile parlamentare, comisiile speciale, comisiile de anchetă, fracțiunile parlamentare",1
275,"Care este organizarea internă a Parlamentului Republicii Moldova?","Președintele Parlamentului, Vicepreședinții Parlamentului și fracțiunile parlamentare",0
276,"Ce reprezintă legislatura?","termenul sau perioada de timp în decursul căruia Parlamentul își exercită mandatul",1
276,"Ce reprezintă legislatura?","procesul de alegere a președintelui, care are loc la începutul fiecărui mandat electoral, fără a avea legătură cu activitatea legislativă propriu-zisă",0
276,"Ce reprezintă legislatura?","perioada de timp în care autoritățile locale stabilesc reglementări pentru administrarea orașelor și satelor, fără a implica guvernul sau parlamentul",0
277,"În ce modalitate își desfășoară activitatea Parlamentul?","Parlamentul își desfășoară activitatea în sesiuni și ședințe",1
277,"În ce modalitate își desfășoară activitatea Parlamentul?",sesiuni,0
277,"În ce modalitate își desfășoară activitatea Parlamentul?","ședințe",0
278,"Ce este procedura legislativă?","procedură de alegere a membrilor Parlamentului de către cetățenii statului",0
278,"Ce este procedura legislativă?","cea mai importantă operațiune din activitatea Parlamentului, dat fiind faptul că în rezultatul acestui proces are loc elaborarea legilor de către unica autoritate legislativă a țării",1
278,"Ce este procedura legislativă?","operațiunea de publicare a legilor în Monitorul Oficial al Republicii Moldova",0
279,"Care dintre următoarele etape nu se referă la procesul de legiferare?","inițiativă legislativă (aparține deputaților în Parlament, Președintelui Republicii Moldova, Guvernului, Adunării Populare a unității teritoriale autonome Găgăuzia)",0
279,"Care dintre următoarele etape nu se referă la procesul de legiferare?","publicarea proiectului de lege în Monitorul Oficial",1
279,"Care dintre următoarele etape nu se referă la procesul de legiferare?","promulgarea legii",0
280,"Ce tipuri de acte sunt emise de Parlament?","legi, hotărâri, moțiuni",1
280,"Ce tipuri de acte sunt emise de Parlament?","legi, hotărâri, decrete",0
280,"Ce tipuri de acte sunt emise de Parlament?","legi, hotărâri, ordonanțe, moțiuni,",0
281,"Ce sunt moțiunile?","acte normative cu putere de lege ordinară care sunt adoptate în vederea realizării programului de activitate al Guvernului",0
281,"Ce sunt moțiunile?","modalitate de exercitare a controlului asupra executivului de către Parlament",1
281,"Ce sunt moțiunile?","deciziile adoptate pentru organizarea activității interne a Parlamentului",0
282,"Care sunt condițiile pentru a candida la funcția de Președinte al Republicii Moldova?","să ai studii superioare",0
282,"Care sunt condițiile pentru a candida la funcția de Președinte al Republicii Moldova?","să ai împlinită vârsta de 40 de ani",1
282,"Care sunt condițiile pentru a candida la funcția de Președinte al Republicii Moldova?","să nu deții cetățenia altui stat",0
283,"Care sunt funcțiile instituției Președintelui?","funcția de reprezentant și garant",1
283,"Care sunt funcțiile instituției Președintelui?","funcția legislativă",0
283,"Care sunt funcțiile instituției Președintelui?","funcția administrativă",0
284,"În ce formă Președintele exercită funcția de control?","prin audierea cetățenilor și examinarea petițiilor",1
284,"În ce formă Președintele exercită funcția de control?","prin numirea Guvernului",0
284,"În ce formă Președintele exercită funcția de control?","prin posibilitatea dizolvării Parlamentului",0
285,"În ce cazuri Președintele poate fi suspendat din funcție?","în cazul săvârșirii unor fapte grave prin care încalcă prevederile Constituţiei",1
